EAR_ID,EAR_HISTORY,STATE
1696257854.145219,0.263655758031096#0.254580519309546#0.274489820180141#0.25971389442953#0.239786244991246#0.284859184444461#0.276464928937634#0.274470002138442#0.248484770773813#0.279667157738443#0.101673419801639#0.130037588079018#0.257358965819871#0.273155355819829#0.300740663315466,abnormal
1696257856.3991966,0.273969564730811#0.256313157834059#0.293068020583091#0.28729469326913#0.314151492054701#0.278041321687464#0.281244106244109#0.290777410354445#0.293907955263585#0.285822274877873#0.285987037365858#0.252234472159096#0.250949740930674#0.276348564318037#0.271100526573853#0.303772464417454#0.270087314826296#0.273119099671719#0.278992170366339#0.0974318011176645#0.0901106166398142#0.209602932488883#0.222850622460407#0.26086334890183#0.256926938058912#0.269554085514195#0.284160248726323,abnormal
1696257858.697268,0.271508593021462#0.281614218205339#0.291997941185752#0.255609591444397#0.301697931348875#0.282016166801554#0.284846005400461#0.269349626617022#0.277688431102341#0.277748533344305#0.287850203688302#0.278203550957779#0.287551709619888#0.274497226855914#0.286612859219345#0.254425910691417#0.275403635717955#0.289369294623809#0.24454025565442#0.247587257040958#0.227399188554581#0.115838400188609#0.171730375215982#0.240807327594274#0.254070974421592#0.259837407509045#0.251597405386634#0.25818093032848#0.293414288680087,abnormal
1696257860.787279,0.254587521706941#0.260646988703379#0.273005675476502#0.240813175294229#0.247672620627643#0.270406574389817#0.276704637120729#0.274650914822109#0.252835488481729#0.259058951771412#0.268891246274453#0.272041180703064#0.253044044118609#0.117276694688811#0.176973645631036#0.196519068749052#0.254155552900792#0.272073448295972#0.263417496922566#0.234908548297535#0.260416051689043#0.247060049425775#0.262823876154646#0.27381877162798#0.292024264406818,abnormal
1696257863.161283,0.291090975487223#0.286240080048053#0.299244028799979#0.276357397168716#0.250332378833196#0.324899508000192#0.26083624216473#0.251273755539778#0.292604567373191#0.267157823225813#0.247488236028471#0.266579774544591#0.282487027595169#0.251591601143692#0.254324144931353#0.268845907545839#0.30393273906672#0.264375425090098#0.261293186445613#0.270146351499157#0.281053537334639#0.0765684554495433#0.178672527362932#0.164621880896289#0.242767731353031#0.258328324639154#0.272647020689106#0.264895123402366#0.249711666291213#0.259055049990105#0.287269831393471,normal
1696257865.1447666,0.27062761619663#0.250948588687506#0.261892845359556#0.278388395692799#0.282418728835435#0.27173783713563#0.118462937043768#0.171710552210918#0.231846485521055#0.262257710668449#0.26574780924303#0.253598107003744#0.251895345116446#0.273485296725801#0.253790312855461#0.240535958048096#0.256612623148419#0.25819922293913#0.247303611701208#0.243344019294297#0.0738653604767776#0.0812758602928713#0.274885656839388#0.234084442707589#0.275568284378616#0.272707995089177#0.277620249017338,normal
1696257868.808767,0.289971171291773#0.298295848603673#0.294258250067849#0.259375364512998#0.278811807821769#0.297585149377862#0.252891553813406#0.257540869455303#0.271590224044947#0.257944312574939#0.270229650268978#0.295531839820736#0.264538272351337#0.293393958821195#0.273465467578925#0.28803276414722#0.272801924827733#0.261720318764876#0.265981769260868#0.254314609906714#0.268585691866217#0.265088142455352#0.262396691738365#0.258411237692895#0.269967549658703#0.257826272335509#0.268538172369673#0.261340530271906#0.271039276183854#0.286681832721605#0.267302381178721#0.276954404304079#0.302949412312064#0.266346250513282#0.170295003521148#0.0940025992174212#0.154927276257043#0.243050340741107#0.256156284227596#0.273936310725968#0.251091136043347#0.254961295999031#0.27173783713563#0.259023150188028#0.263758201867567#0.276704637120729,abnormal
1696257870.0101807,0.262501697309376#0.274845211950218#0.263918043300595#0.271590224044947#0.272805755251598#0.282044025049108#0.249425025724752#0.131928583257144#0.239011841580383#0.248607952452938#0.10074583237231#0.107879999329227#0.194054325698041#0.276234129091876#0.272506850648303#0.288445878982231,abnormal
1696257870.5951915,0.267684288073689#0.27218571924042#0.244507970932254#0.125052444847952#0.194583816854774#0.262303620705317#0.246233423554802#0.295495775886711,abnormal
1696257873.2071822,0.299603369142401#0.292268135350957#0.265267853603375#0.279554474534942#0.278398728233885#0.332780281460552#0.292463745424481#0.292607566347259#0.306229460420575#0.276954404304079#0.283802211935669#0.28671766328969#0.290639020315618#0.304677532564457#0.276074788982869#0.288589672145048#0.273446655157034#0.301095302631239#0.277779484310667#0.27602508393625#0.294829575844218#0.283987157287685#0.298516930888808#0.295871214035429#0.306738342158968#0.274763442859892#0.277397065812752#0.275863337908881#0.157991407795873#0.12617088582071#0.213119842993401#0.261505478587296#0.271006922104506#0.308137863824326,abnormal
1696257874.2421918,0.285916834490331#0.290877287682782#0.282275307914432#0.282089564189559#0.298165733800849#0.291609127930856#0.269356227633391#0.276424875659734#0.294501057520647#0.268302027671492#0.0856480561577728#0.127032849665944#0.181108520467901#0.287949698683657,abnormal
1696257875.0221748,0.27381877162798#0.274961934116353#0.267811081410566#0.245321447682302#0.12018171905831#0.164550018206434#0.182421254373895#0.271049385077091#0.255792580592097#0.264566196041413#0.283132116751333,abnormal
1696257878.7491918,0.273913520112466#0.260073188255827#0.250992450993579#0.269486241701786#0.279409448843989#0.283674428279534#0.268434535045185#0.281704142742879#0.271474982830138#0.244332073194595#0.248044461344564#0.236806783147922#0.109196227304102#0.150788282101259#0.0965256574390746#0.106528567324967#0.162204883476583#0.149143539279705#0.228454786409236#0.223369913501933#0.21902883753856#0.242001067133566#0.232734643252945#0.241800936768344#0.253460988073254#0.240013658615631#0.239080496096459#0.240224218098931#0.261872356508066#0.249176649524925#0.215593870353633#0.263653047876562#0.258218107515701#0.245252737770846#0.248401461709796#0.225433010500864#0.273451407294355#0.244306584998907#0.267676013610361#0.247665692882219#0.241734253109814#0.258938258031235#0.244185573237373#0.252743084109566#0.244018618390747#0.242602931021817#0.258756969552483#0.226965049476893#0.237564668827011#0.27843958772268,abnormal
1696257890.1661808,0.214378823707975#0.249031336807084#0.234777454105128#0.255897343574656#0.248626798756776#0.245819908740576#0.250538950427988#0.239342179976001#0.261383993065368#0.262467542852298#0.25705558718061#0.26841136758487#0.266139464889075#0.251134106109856#0.236806783147922#0.249045821577954#0.251159387100371#0.234497864192272#0.243543314552932#0.245371317148419#0.143451402252162#0.0998030502678142#0.262303620705317#0.2694570007911#0.258650843029043#0.248144989577639#0.259860415889512#0.243947317373312#0.258790016109004#0.249530439522296#0.251684922855593#0.251273817208173#0.245809012958366#0.253291210140248#0.253435832967251#0.26343505793079#0.22913296190949#0.115607463411423#0.129729967476745#0.210169902231248#0.202679271144637#0.223205504760956#0.217285396308012#0.240275844143301#0.243283386916249#0.228135333188484#0.255555959918474#0.246301989678107#0.224356601975007#0.224841144392336#0.205582512530176#0.1936310239131#0.219324829839899#0.228961271113093#0.205377587901638#0.207150748833168#0.206189205291591#0.214302775100096#0.22835230234077#0.234355095247349#0.21028500647424#0.200357024787938#0.0920498292489269#0.123329098809129#0.173826279892827#0.165901402740096#0.199844873399607#0.223669869708135#0.247878336752822#0.215477733195905#0.222135132142916#0.231063729039511#0.225570633356971#0.215242410119239#0.240500252500354#0.251491791287926#0.250609519566228#0.253062499531585#0.244969954528101#0.17035486016293#0.194461665527913#0.217782153700075#0.232363255395353#0.225469401473919#0.236645168250362#0.23279814180079#0.226280101129548#0.227600902109098#0.24689863120133#0.216055417537155#0.234230709419017#0.238414663732799#0.236596838523846#0.224820880272635#0.18245609482255#0.196622330127262#0.182632327647517#0.18911230405849#0.159439149378393#0.178768938147706#0.164144116664217#0.195715452029877#0.175960562653501#0.213271768841169#0.226865984573194#0.0999040708005955#0.0911411354871138#0.109836999792454#0.196688120320543#0.208061138714896#0.231427467418588#0.196498905454313#0.203823751740278#0.211893908401246#0.217495534215699#0.218850717622487#0.219606673772866#0.213059694232866#0.220275105818188#0.210373682318408#0.227620889891431#0.220114202877953#0.221690582173912#0.212250573180285#0.231506538084624#0.237932994791558#0.241609790448056#0.232916691578857#0.250304601557929#0.223881533251421#0.246782733635712#0.21940969193825#0.244362403359059#0.242272446273389#0.228451458270652#0.246782733635712#0.255120329993234#0.253057941587705#0.246957839730238#0.243704052109728#0.250992962006648#0.263003044761871#0.267883852837685#0.247868701562718#0.25934719216112#0.286300509739744,abnormal
1696257896.5276074,0.267273456588233#0.252729556339542#0.269335234740608#0.254919743989447#0.260762438954636#0.268953576092582#0.256694063968527#0.267228771958507#0.257461142350499#0.264665992076428#0.262606645368879#0.280271464379083#0.263916972181752#0.270575841378289#0.268028467300624#0.266481620682274#0.274301149596188#0.266303253457723#0.272296486102157#0.262146829427856#0.270464943292211#0.276057454871911#0.285484752010411#0.274011924337517#0.267650043597749#0.278019592514491#0.280674292535345#0.276428583052452#0.274777274172929#0.271781464824347#0.264516315004526#0.279167533224198#0.285120141475708#0.292759900346759#0.285610657314765#0.277559238073231#0.130250384587322#0.203166184072185#0.238383429431989#0.253515324615987#0.258701251978258#0.247868701562718#0.264144576920722#0.252541260073786#0.270490441560483#0.250308927424487#0.265281545640397#0.240757263217437#0.232106485457562#0.240950032803318#0.233846296143353#0.247228729806702#0.247091306976976#0.247530013501085#0.2640121481999#0.258410790197557#0.259089552390277#0.226117704957233#0.267141168894677#0.271735321687353#0.266115287564488#0.258417827828372#0.251801500155614#0.237978026770244#0.243288464639717#0.215353171970678#0.110124841721294#0.127928898567157#0.201570062050796#0.231679694770218#0.268297894995842#0.239275134640005#0.223610043894208#0.263573207495282#0.268401610497005#0.253187640504616#0.262079888774841#0.246511947449878#0.247372472959657#0.264961786305528#0.290195928152896,abnormal
1696257898.9205992,0.256418645372329#0.267071394333264#0.239156015208719#0.250827635485645#0.256173303832883#0.276473368712677#0.258282450648908#0.275622935678756#0.28160578447355#0.266250364583474#0.251315205782257#0.262185420759694#0.263339564656183#0.238840897646841#0.249990142838093#0.281218714933882#0.279327765662497#0.261821943055639#0.273418177413354#0.254217966444228#0.260138966828287#0.284815472878333#0.264748322559572#0.270723174029602#0.250623336231527#0.117867651624726#0.116957247958768#0.223786414356613#0.289157876257908,abnormal
1696257901.0396037,0.289157876257908#0.277693230136573#0.288480939250284#0.28160025123984#0.270667395487188#0.293248322540931#0.247794336209322#0.252986423513882#0.254537744181182#0.293540259097708#0.26724011221181#0.256529627298418#0.269902270627902#0.263614089372436#0.273368928345332#0.263919999173698#0.304932486720864#0.261792435667425#0.288353690559398#0.255472537113094#0.104880984181664#0.141433886197745#0.199756976808056#0.260890317600985#0.267404598385987#0.279544685091369,abnormal
1696257905.7026033,0.255037857914669#0.249265378078078#0.265258998558973#0.278392003015488#0.26954378110682#0.265451289766467#0.270083590981779#0.260490448991888#0.239046169869285#0.269687508552014#0.25740710756024#0.262255861556659#0.276613807380279#0.249855976852687#0.257263439876386#0.24738033405845#0.231638598540452#0.245385361109784#0.270087314826296#0.264083552011378#0.270024962256941#0.244620322707641#0.255432243749784#0.262904053431487#0.278571478773869#0.267069240440323#0.240965317161579#0.269034069232747#0.244264958414367#0.26142401723581#0.263775385892064#0.265344219847919#0.270774988710874#0.264581348176089#0.262066092304591#0.271416919912472#0.0724783598402806#0.0834478545642181#0.249266634560902#0.243062987368453#0.248095021191093#0.250172484757517#0.269918379927666#0.247893433567768#0.252290845278138#0.234488287623343#0.275864835852946#0.263235371946427#0.259243987360035#0.25300266338312#0.24781100817192#0.267858683925342#0.251611814146097#0.265175861955369#0.254813105171161#0.280222607432304,normal
1696257906.242606,0.276309031957272#0.249401101166958#0.171066868479362#0.10514266636442#0.193710118570795#0.269948081939857#0.292322011441063,abnormal
1696257907.5929306,0.272719082201419#0.290508041237615#0.283805750525402#0.254608840848398#0.294000657467421#0.263910017775409#0.272059856610148#0.279690773530292#0.281666512084036#0.262069534523812#0.261021223975258#0.124034337330363#0.195649475745226#0.187047507969144#0.264742818366354#0.261638342595506#0.280767511825104,abnormal
1696257908.6909175,0.275641072617441#0.283031754150924#0.263683146758541#0.295100906841329#0.281958941202192#0.307903117592925#0.271795888156298#0.251082811736458#0.263738956935029#0.287155225683922#0.265674170447536#0.145383957949268#0.136237252040614#0.163847774268986#0.23948152834662#0.280780619536376,abnormal
1696257915.1049278,0.255217495434039#0.264510390081331#0.240991750292289#0.267538784467529#0.262039628128989#0.286364160202754#0.289116912975518#0.278432576279962#0.26954378110682#0.25778252444022#0.260960642301075#0.279436975319315#0.269767476412419#0.271259673190028#0.245453054247239#0.276037955586845#0.288114510288336#0.300071588347317#0.288572689356078#0.291666666209113#0.264510390081331#0.263840165845199#0.288113583995289#0.274821059705308#0.278153380823756#0.263164286623393#0.182985902228669#0.243062316553622#0.247040332909949#0.285240902351937#0.26050753319873#0.275871756239488#0.281165746005542#0.289648630179262#0.271960453631948#0.271430174349986#0.279234568581399#0.286152556710305#0.271279641967056#0.270268089886273#0.284461095757352#0.264303595669302#0.265705466956202#0.278238727083352#0.254559831043352#0.305332056006913#0.280188033057262#0.289884651512101#0.275645773439135#0.28270095798288#0.257583634936374#0.259304196816164#0.282452419772894#0.301131990697289#0.273502599887616#0.283307333244623#0.280736332169997#0.280599664241422#0.268996925230884#0.25585695529431#0.27148279744561#0.270808578418602#0.258627913508508#0.265905062317451#0.250043341220062#0.268116257644174#0.264638549648212#0.265920297792849#0.277584359864432#0.279629468555795#0.274107142770493#0.246298598363704#0.230666734000748#0.262543120308674#0.103932310194627#0.130394568107081#0.151548949081516#0.253256687591864#0.255037857914669#0.283821418089332,abnormal
