id,count,sequence_id,date,start_date,end_date
482,0,20231011045x,2023-10-11,04:52:11,04:52:11
483,0,20231011045x,2023-10-11,04:52:12,04:52:12
484,2,20231011045x,2023-10-11,04:52:13,04:52:13
485,0,20231011045x,2023-10-11,04:52:14,04:52:14
486,0,20231011045x,2023-10-11,04:52:15,04:52:15
487,0,20231011045x,2023-10-11,04:52:16,04:52:16
488,1,20231011045x,2023-10-11,04:52:17,04:52:17
489,1,20231011045x,2023-10-11,04:52:18,04:52:18
490,0,20231011045x,2023-10-11,04:52:19,04:52:19
491,0,20231011045x,2023-10-11,04:52:20,04:52:20
492,0,20231011045x,2023-10-11,04:52:21,04:52:21
493,0,20231011045x,2023-10-11,04:52:22,04:52:22
494,0,20231011045x,2023-10-11,04:52:23,04:52:23
495,0,20231011045x,2023-10-11,04:52:24,04:52:24
496,1,20231011045x,2023-10-11,04:52:25,04:52:25
497,0,20231011045x,2023-10-11,04:52:26,04:52:26
498,0,20231011045x,2023-10-11,04:52:27,04:52:27
499,2,20231011045x,2023-10-11,04:52:28,04:52:28
500,0,20231011045x,2023-10-11,04:52:29,04:52:29
501,0,20231011045x,2023-10-11,04:52:30,04:52:30
502,0,20231011045x,2023-10-11,04:52:31,04:52:31
503,0,20231011045x,2023-10-11,04:52:32,04:52:32
504,1,20231011045x,2023-10-11,04:52:33,04:52:33
505,0,20231011045x,2023-10-11,04:52:34,04:52:34
506,0,20231011045x,2023-10-11,04:52:35,04:52:35
507,0,20231011045x,2023-10-11,04:52:36,04:52:36
508,0,20231011045x,2023-10-11,04:52:37,04:52:37
509,1,20231011045x,2023-10-11,04:52:38,04:52:38
510,0,20231011045x,2023-10-11,04:52:39,04:52:39
511,0,20231011045x,2023-10-11,04:52:40,04:52:40
512,0,20231011045x,2023-10-11,04:52:41,04:52:41
513,0,20231011045x,2023-10-11,04:52:42,04:52:42
514,0,20231011045x,2023-10-11,04:52:43,04:52:43
515,0,20231011045x,2023-10-11,04:52:44,04:52:44
516,0,20231011045x,2023-10-11,04:52:45,04:52:45
517,0,20231011045x,2023-10-11,04:52:46,04:52:46
518,1,20231011045x,2023-10-11,04:52:47,04:52:47
519,0,20231011045x,2023-10-11,04:52:48,04:52:48
520,0,20231011045x,2023-10-11,04:52:49,04:52:49
521,1,20231011045x,2023-10-11,04:52:50,04:52:50
522,0,20231011045x,2023-10-11,04:52:51,04:52:51
523,0,20231011045x,2023-10-11,04:52:52,04:52:52
524,0,20231011045x,2023-10-11,04:52:53,04:52:53
525,1,20231011045x,2023-10-11,04:52:54,04:52:54
526,0,20231011045x,2023-10-11,04:52:55,04:52:55
527,0,20231011045x,2023-10-11,04:52:56,04:52:56
528,0,20231011045x,2023-10-11,04:52:57,04:52:57
529,0,20231011045x,2023-10-11,04:52:58,04:52:58
530,0,20231011045x,2023-10-11,04:52:59,04:52:59
531,1,20231011045x,2023-10-11,04:53:00,04:53:00
532,0,20231011045x,2023-10-11,04:53:01,04:53:01
533,0,20231011045x,2023-10-11,04:53:02,04:53:02
534,0,20231011045x,2023-10-11,04:53:03,04:53:03
535,1,20231011045x,2023-10-11,04:53:04,04:53:04
536,0,20231011045x,2023-10-11,04:53:05,04:53:05
537,0,20231011045x,2023-10-11,04:53:06,04:53:06
538,0,20231011045x,2023-10-11,04:53:07,04:53:07
539,1,20231011045x,2023-10-11,04:53:08,04:53:08
540,0,20231011045x,2023-10-11,04:53:09,04:53:09
541,0,20231011045x,2023-10-11,04:53:10,04:53:10
542,0,20231011045x,2023-10-11,04:53:11,04:53:11
543,1,20231011045x,2023-10-11,04:53:12,04:53:12
544,0,20231011045x,2023-10-11,04:53:14,04:53:14
545,0,20231011045x,2023-10-11,04:53:15,04:53:15
546,1,20231011045x,2023-10-11,04:53:16,04:53:16
547,0,20231011045x,2023-10-11,04:53:17,04:53:17
548,0,20231011045x,2023-10-11,04:53:18,04:53:18
549,1,20231011045x,2023-10-11,04:53:19,04:53:19
550,0,20231011045x,2023-10-11,04:53:20,04:53:20
551,0,20231011045x,2023-10-11,04:53:21,04:53:21
552,1,20231011045x,2023-10-11,04:53:22,04:53:22
553,0,20231011045x,2023-10-11,04:53:23,04:53:23
554,1,20231011045x,2023-10-11,04:53:24,04:53:24
555,0,20231011045x,2023-10-11,04:53:25,04:53:25
556,0,20231011045x,2023-10-11,04:53:26,04:53:26
557,0,20231011045x,2023-10-11,04:53:27,04:53:27
558,0,20231011045x,2023-10-11,04:53:28,04:53:28
559,0,20231011045x,2023-10-11,04:53:29,04:53:29
560,0,20231011045x,2023-10-11,04:53:30,04:53:30
561,0,20231011045x,2023-10-11,04:53:31,04:53:31
562,0,20231011045x,2023-10-11,04:53:32,04:53:32
563,0,20231011045x,2023-10-11,04:53:33,04:53:33
564,0,20231011045x,2023-10-11,04:53:34,04:53:34
565,1,20231011045x,2023-10-11,04:53:35,04:53:35
566,0,20231011045x,2023-10-11,04:53:36,04:53:36
567,0,20231011045x,2023-10-11,04:53:37,04:53:37
568,0,20231011045x,2023-10-11,04:53:38,04:53:38
569,0,20231011045x,2023-10-11,04:53:39,04:53:39
570,0,20231011045x,2023-10-11,04:53:40,04:53:40
571,0,20231011045x,2023-10-11,04:53:41,04:53:41
572,0,20231011045x,2023-10-11,04:53:42,04:53:42
573,0,20231011045x,2023-10-11,04:53:43,04:53:43
574,1,20231011045x,2023-10-11,04:53:44,04:53:44
575,0,20231011045x,2023-10-11,04:53:45,04:53:45
576,0,20231011045x,2023-10-11,04:53:46,04:53:46
577,0,20231011045x,2023-10-11,04:53:47,04:53:47
578,0,20231011045x,2023-10-11,04:53:48,04:53:48
579,0,20231011045x,2023-10-11,04:53:49,04:53:49
580,0,20231011045x,2023-10-11,04:53:50,04:53:50
581,0,20231011045x,2023-10-11,04:53:51,04:53:51
582,0,20231011045x,2023-10-11,04:53:52,04:53:52
583,0,20231011045x,2023-10-11,04:53:53,04:53:53
584,1,20231011045x,2023-10-11,04:53:54,04:53:54
585,0,20231011045x,2023-10-11,04:53:55,04:53:55
586,0,20231011045x,2023-10-11,04:53:56,04:53:56
587,0,20231011045x,2023-10-11,04:53:57,04:53:57
588,0,20231011045x,2023-10-11,04:53:58,04:53:58
589,0,20231011045x,2023-10-11,04:53:59,04:53:59
590,0,20231011045x,2023-10-11,04:54:00,04:54:00
591,0,20231011045x,2023-10-11,04:54:01,04:54:01
592,0,20231011045x,2023-10-11,04:54:02,04:54:02
593,0,20231011045x,2023-10-11,04:54:03,04:54:03
594,0,20231011045x,2023-10-11,04:54:04,04:54:04
595,0,20231011045x,2023-10-11,04:54:05,04:54:05
596,0,20231011045x,2023-10-11,04:54:06,04:54:06
597,0,20231011045x,2023-10-11,04:54:07,04:54:07
598,1,20231011045x,2023-10-11,04:54:08,04:54:08
599,0,20231011045x,2023-10-11,04:54:09,04:54:09
600,1,20231011045x,2023-10-11,04:54:10,04:54:10
601,0,20231011045x,2023-10-11,04:54:11,04:54:11
602,0,20231011045x,2023-10-11,04:54:12,04:54:12
603,1,20231011045x,2023-10-11,04:54:13,04:54:13
604,0,20231011045x,2023-10-11,04:54:14,04:54:14
605,0,20231011045x,2023-10-11,04:54:15,04:54:15
606,1,20231011045x,2023-10-11,04:54:16,04:54:16
607,0,20231011045x,2023-10-11,04:54:17,04:54:17
608,0,20231011045x,2023-10-11,04:54:18,04:54:18
609,1,20231011045x,2023-10-11,04:54:19,04:54:19
610,0,20231011045x,2023-10-11,04:54:20,04:54:20
611,0,20231011045x,2023-10-11,04:54:21,04:54:21
612,0,20231011045x,2023-10-11,04:54:22,04:54:22
613,0,20231011045x,2023-10-11,04:54:23,04:54:23
614,0,20231011045x,2023-10-11,04:54:24,04:54:24
615,0,20231011045x,2023-10-11,04:54:25,04:54:25
616,1,20231011045x,2023-10-11,04:54:26,04:54:26
617,0,20231011045x,2023-10-11,04:54:27,04:54:27
618,0,20231011045x,2023-10-11,04:54:28,04:54:28
619,0,20231011045x,2023-10-11,04:54:29,04:54:29
620,0,20231011045x,2023-10-11,04:54:30,04:54:30
621,1,20231011045x,2023-10-11,04:54:31,04:54:31
622,0,20231011045x,2023-10-11,04:54:32,04:54:32
623,1,20231011045x,2023-10-11,04:54:33,04:54:33
624,0,20231011045x,2023-10-11,04:54:34,04:54:34
625,0,20231011045x,2023-10-11,04:54:35,04:54:35
626,1,20231011045x,2023-10-11,04:54:36,04:54:36
627,0,20231011045x,2023-10-11,04:54:37,04:54:37
628,0,20231011045x,2023-10-11,04:54:38,04:54:38
629,1,20231011045x,2023-10-11,04:54:39,04:54:39
630,0,20231011045x,2023-10-11,04:54:40,04:54:40
631,0,20231011045x,2023-10-11,04:54:41,04:54:41
632,0,20231011045x,2023-10-11,04:54:42,04:54:42
633,0,20231011045x,2023-10-11,04:54:44,04:54:44
634,0,20231011045x,2023-10-11,04:54:45,04:54:45
635,0,20231011045x,2023-10-11,04:54:46,04:54:46
636,0,20231011045x,2023-10-11,04:54:47,04:54:47
637,0,20231011045x,2023-10-11,04:54:48,04:54:48
638,0,20231011045x,2023-10-11,04:54:49,04:54:49
639,1,20231011045x,2023-10-11,04:54:50,04:54:50
640,0,20231011045x,2023-10-11,04:54:51,04:54:51
641,0,20231011045x,2023-10-11,04:54:52,04:54:52
642,0,20231011045x,2023-10-11,04:54:53,04:54:53
643,0,20231011045x,2023-10-11,04:54:54,04:54:54
644,0,20231011045x,2023-10-11,04:54:55,04:54:55
645,0,20231011045x,2023-10-11,04:54:56,04:54:56
646,0,20231011045x,2023-10-11,04:54:57,04:54:57
647,0,20231011045x,2023-10-11,04:54:58,04:54:58
648,1,20231011045x,2023-10-11,04:54:59,04:54:59
649,1,20231011045x,2023-10-11,04:55:00,04:55:00
650,0,20231011045x,2023-10-11,04:55:01,04:55:01
651,0,20231011045x,2023-10-11,04:55:02,04:55:02
652,0,20231011045x,2023-10-11,04:55:03,04:55:03
653,0,20231011045x,2023-10-11,04:55:04,04:55:04
654,0,20231011045x,2023-10-11,04:55:05,04:55:05
655,1,20231011045x,2023-10-11,04:55:06,04:55:06
656,1,20231011045x,2023-10-11,04:55:07,04:55:07
657,0,20231011045x,2023-10-11,04:55:08,04:55:08
658,0,20231011045x,2023-10-11,04:55:09,04:55:09
659,0,20231011045x,2023-10-11,04:55:10,04:55:10
660,0,20231011045x,2023-10-11,04:55:11,04:55:11
661,0,20231011045x,2023-10-11,04:55:12,04:55:12
662,0,20231011045x,2023-10-11,04:55:13,04:55:13
663,0,20231011045x,2023-10-11,04:55:14,04:55:14
664,1,20231011045x,2023-10-11,04:55:15,04:55:15
665,1,20231011045x,2023-10-11,04:55:16,04:55:16
666,3,20231011045x,2023-10-11,04:55:17,04:55:17
667,0,20231011045x,2023-10-11,04:55:18,04:55:18
668,0,20231011045x,2023-10-11,04:55:19,04:55:19
669,0,20231011045x,2023-10-11,04:55:20,04:55:20
670,0,20231011045x,2023-10-11,04:55:21,04:55:21
671,1,20231011045x,2023-10-11,04:55:22,04:55:22
672,0,20231011045x,2023-10-11,04:55:23,04:55:23
673,0,20231011045x,2023-10-11,04:55:24,04:55:24
674,1,20231011045x,2023-10-11,04:55:25,04:55:25
675,0,20231011045x,2023-10-11,04:55:26,04:55:26
676,0,20231011045x,2023-10-11,04:55:27,04:55:27
677,1,20231011045x,2023-10-11,04:55:28,04:55:28
678,0,20231011045x,2023-10-11,04:55:29,04:55:29
679,0,20231011045x,2023-10-11,04:55:30,04:55:30
680,0,20231011045x,2023-10-11,04:55:31,04:55:31
681,0,20231011045x,2023-10-11,04:55:32,04:55:32
682,0,20231011045x,2023-10-11,04:55:33,04:55:33
683,0,20231011045x,2023-10-11,04:55:34,04:55:34
684,1,20231011045x,2023-10-11,04:55:35,04:55:35
685,0,20231011045x,2023-10-11,04:55:36,04:55:36
686,0,20231011045x,2023-10-11,04:55:37,04:55:37
687,0,20231011045x,2023-10-11,04:55:38,04:55:38
688,0,20231011045x,2023-10-11,04:55:39,04:55:39
689,0,20231011045x,2023-10-11,04:55:40,04:55:40
690,0,20231011045x,2023-10-11,04:55:41,04:55:41
691,0,20231011045x,2023-10-11,04:55:42,04:55:42
692,0,20231011045x,2023-10-11,04:55:43,04:55:43
693,0,20231011045x,2023-10-11,04:55:44,04:55:44
694,0,20231011045x,2023-10-11,04:55:45,04:55:45
695,0,20231011045x,2023-10-11,04:55:46,04:55:46
696,2,20231011045x,2023-10-11,04:55:47,04:55:47
697,0,20231011045x,2023-10-11,04:55:48,04:55:48
698,0,20231011045x,2023-10-11,04:55:49,04:55:49
699,0,20231011045x,2023-10-11,04:55:50,04:55:50
700,0,20231011045x,2023-10-11,04:55:51,04:55:51
701,0,20231011045x,2023-10-11,04:55:52,04:55:52
702,1,20231011045x,2023-10-11,04:55:53,04:55:53
703,1,20231011045x,2023-10-11,04:55:54,04:55:54
704,0,20231011045x,2023-10-11,04:55:55,04:55:55
705,0,20231011045x,2023-10-11,04:55:56,04:55:56
706,0,20231011045x,2023-10-11,04:55:57,04:55:57
707,0,20231011045x,2023-10-11,04:55:58,04:55:58
708,0,20231011045x,2023-10-11,04:55:59,04:55:59
709,0,20231011045x,2023-10-11,04:56:00,04:56:00
710,1,20231011045x,2023-10-11,04:56:01,04:56:01
711,0,20231011045x,2023-10-11,04:56:02,04:56:02
712,1,20231011045x,2023-10-11,04:56:03,04:56:03
713,3,20231011045x,2023-10-11,04:56:04,04:56:04
714,0,20231011045x,2023-10-11,04:56:05,04:56:05
715,0,20231011045x,2023-10-11,04:56:06,04:56:06
716,0,20231011045x,2023-10-11,04:56:07,04:56:07
717,0,20231011045x,2023-10-11,04:56:08,04:56:08
718,1,20231011045x,2023-10-11,04:56:09,04:56:09
719,0,20231011045x,2023-10-11,04:56:10,04:56:10
720,0,20231011045x,2023-10-11,04:56:11,04:56:11
721,1,20231011045x,2023-10-11,04:56:12,04:56:12
722,0,20231011045x,2023-10-11,04:56:13,04:56:13
723,1,20231011045x,2023-10-11,04:56:14,04:56:14
724,0,20231011045x,2023-10-11,04:56:15,04:56:15
725,0,20231011045x,2023-10-11,04:56:16,04:56:16
726,0,20231011045x,2023-10-11,04:56:18,04:56:18
727,0,20231011045x,2023-10-11,04:56:19,04:56:19
728,0,20231011045x,2023-10-11,04:56:20,04:56:20
729,0,20231011045x,2023-10-11,04:56:21,04:56:21
730,0,20231011045x,2023-10-11,04:56:22,04:56:22
731,1,20231011045x,2023-10-11,04:56:23,04:56:23
732,0,20231011045x,2023-10-11,04:56:24,04:56:24
733,0,20231011045x,2023-10-11,04:56:25,04:56:25
734,0,20231011045x,2023-10-11,04:56:26,04:56:26
735,0,20231011045x,2023-10-11,04:56:27,04:56:27
736,0,20231011045x,2023-10-11,04:56:28,04:56:28
737,0,20231011045x,2023-10-11,04:56:29,04:56:29
738,0,20231011045x,2023-10-11,04:56:30,04:56:30
739,0,20231011045x,2023-10-11,04:56:31,04:56:31
740,0,20231011045x,2023-10-11,04:56:32,04:56:32
741,0,20231011045x,2023-10-11,04:56:33,04:56:33
742,0,20231011045x,2023-10-11,04:56:34,04:56:34
743,1,20231011045x,2023-10-11,04:56:35,04:56:35
744,1,20231011045x,2023-10-11,04:56:36,04:56:36
745,0,20231011045x,2023-10-11,04:56:37,04:56:37
746,0,20231011045x,2023-10-11,04:56:38,04:56:38
747,0,20231011045x,2023-10-11,04:56:39,04:56:39
748,1,20231011045x,2023-10-11,04:56:40,04:56:40
749,2,20231011045x,2023-10-11,04:56:41,04:56:41
750,0,20231011045x,2023-10-11,04:56:42,04:56:42
751,1,20231011045x,2023-10-11,04:56:43,04:56:43
752,0,20231011045x,2023-10-11,04:56:44,04:56:44
753,0,20231011045x,2023-10-11,04:56:45,04:56:45
754,0,20231011045x,2023-10-11,04:56:46,04:56:46
755,1,20231011045x,2023-10-11,04:56:47,04:56:47
756,0,20231011045x,2023-10-11,04:56:48,04:56:48
757,0,20231011045x,2023-10-11,04:56:49,04:56:49
758,0,20231011045x,2023-10-11,04:56:50,04:56:50
759,0,20231011045x,2023-10-11,04:56:51,04:56:51
760,0,20231011045x,2023-10-11,04:56:52,04:56:52
761,0,20231011045x,2023-10-11,04:56:53,04:56:53
762,1,20231011045x,2023-10-11,04:56:54,04:56:54
763,0,20231011045x,2023-10-11,04:56:55,04:56:55
764,0,20231011045x,2023-10-11,04:56:56,04:56:56
765,0,20231011045x,2023-10-11,04:56:57,04:56:57
766,0,20231011045x,2023-10-11,04:56:58,04:56:58
767,0,20231011045x,2023-10-11,04:56:59,04:56:59
768,0,20231011045x,2023-10-11,04:57:00,04:57:00
769,0,20231011045x,2023-10-11,04:57:01,04:57:01
770,0,20231011045x,2023-10-11,04:57:02,04:57:02
771,1,20231011045x,2023-10-11,04:57:03,04:57:03
772,0,20231011045x,2023-10-11,04:57:04,04:57:04
773,0,20231011045x,2023-10-11,04:57:05,04:57:05
774,0,20231011045x,2023-10-11,04:57:06,04:57:06
775,0,20231011045x,2023-10-11,04:57:07,04:57:07
776,1,20231011045x,2023-10-11,04:57:08,04:57:08
777,0,20231011045x,2023-10-11,04:57:09,04:57:09
778,0,20231011045x,2023-10-11,04:57:10,04:57:10
779,0,20231011045x,2023-10-11,04:57:11,04:57:11
780,0,20231011045x,2023-10-11,04:57:12,04:57:12
781,0,20231011045x,2023-10-11,04:57:13,04:57:13
782,2,20231011045x,2023-10-11,04:57:14,04:57:14
783,1,20231011045x,2023-10-11,04:57:15,04:57:15
784,0,20231011045x,2023-10-11,04:57:16,04:57:16
785,0,20231011045x,2023-10-11,04:57:17,04:57:17
786,1,20231011045x,2023-10-11,04:57:18,04:57:18
787,1,20231011045x,2023-10-11,04:57:19,04:57:19
788,1,20231011045x,2023-10-11,04:57:20,04:57:20
789,0,20231011045x,2023-10-11,04:57:21,04:57:21
790,0,20231011045x,2023-10-11,04:57:22,04:57:22
791,0,20231011045x,2023-10-11,04:57:23,04:57:23
792,0,20231011045x,2023-10-11,04:57:24,04:57:24
793,0,20231011045x,2023-10-11,04:57:25,04:57:25
794,0,20231011045x,2023-10-11,04:57:26,04:57:26
795,0,20231011045x,2023-10-11,04:57:27,04:57:27
796,0,20231011045x,2023-10-11,04:57:28,04:57:28
797,0,20231011045x,2023-10-11,04:57:29,04:57:29
798,0,20231011045x,2023-10-11,04:57:30,04:57:30
799,0,20231011045x,2023-10-11,04:57:31,04:57:31
800,0,20231011045x,2023-10-11,04:57:32,04:57:32
801,0,20231011045x,2023-10-11,04:57:33,04:57:33
802,0,20231011045x,2023-10-11,04:57:34,04:57:34
803,0,20231011045x,2023-10-11,04:57:35,04:57:35
804,0,20231011045x,2023-10-11,04:57:36,04:57:36
805,1,20231011045x,2023-10-11,04:57:37,04:57:37
806,0,20231011045x,2023-10-11,04:57:38,04:57:38
807,0,20231011045x,2023-10-11,04:57:39,04:57:39
808,0,20231011045x,2023-10-11,04:57:40,04:57:40
809,1,20231011045x,2023-10-11,04:57:41,04:57:41
810,0,20231011045x,2023-10-11,04:57:42,04:57:42
811,0,20231011045x,2023-10-11,04:57:43,04:57:43
812,0,20231011045x,2023-10-11,04:57:44,04:57:44
813,1,20231011045x,2023-10-11,04:57:45,04:57:45
814,0,20231011045x,2023-10-11,04:57:46,04:57:46
815,0,20231011045x,2023-10-11,04:57:47,04:57:48
816,1,20231011045x,2023-10-11,04:57:49,04:57:49
817,0,20231011045x,2023-10-11,04:57:50,04:57:50
818,0,20231011045x,2023-10-11,04:57:51,04:57:51
819,0,20231011045x,2023-10-11,04:57:52,04:57:52
820,0,20231011045x,2023-10-11,04:57:53,04:57:53
821,0,20231011045x,2023-10-11,04:57:54,04:57:54
822,0,20231011045x,2023-10-11,04:57:55,04:57:55
823,0,20231011045x,2023-10-11,04:57:56,04:57:56
824,0,20231011045x,2023-10-11,04:57:57,04:57:57
825,0,20231011045x,2023-10-11,04:57:58,04:57:58
826,0,20231011045x,2023-10-11,04:57:59,04:57:59
827,0,20231011045x,2023-10-11,04:58:00,04:58:00
828,0,20231011045x,2023-10-11,04:58:01,04:58:01
829,0,20231011045x,2023-10-11,04:58:02,04:58:02
830,0,20231011045x,2023-10-11,04:58:03,04:58:03
831,1,20231011045x,2023-10-11,04:58:04,04:58:04
832,0,20231011045x,2023-10-11,04:58:05,04:58:05
833,0,20231011045x,2023-10-11,04:58:06,04:58:06
834,1,20231011045x,2023-10-11,04:58:07,04:58:07
835,0,20231011045x,2023-10-11,04:58:08,04:58:08
836,0,20231011045x,2023-10-11,04:58:09,04:58:09
837,0,20231011045x,2023-10-11,04:58:10,04:58:10
838,1,20231011045x,2023-10-11,04:58:11,04:58:11
839,0,20231011045x,2023-10-11,04:58:12,04:58:12
840,0,20231011045x,2023-10-11,04:58:13,04:58:13
841,0,20231011045x,2023-10-11,04:58:14,04:58:14
842,0,20231011045x,2023-10-11,04:58:15,04:58:15
843,0,20231011045x,2023-10-11,04:58:16,04:58:16
844,0,20231011045x,2023-10-11,04:58:17,04:58:17
845,0,20231011045x,2023-10-11,04:58:18,04:58:18
846,0,20231011045x,2023-10-11,04:58:19,04:58:19
847,1,20231011045x,2023-10-11,04:58:20,04:58:20
848,0,20231011045x,2023-10-11,04:58:21,04:58:21
849,0,20231011045x,2023-10-11,04:58:22,04:58:22
850,0,20231011045x,2023-10-11,04:58:23,04:58:23
851,1,20231011045x,2023-10-11,04:58:24,04:58:24
852,0,20231011045x,2023-10-11,04:58:25,04:58:25
853,0,20231011045x,2023-10-11,04:58:26,04:58:26
854,0,20231011045x,2023-10-11,04:58:27,04:58:27
855,0,20231011045x,2023-10-11,04:58:28,04:58:28
856,0,20231011045x,2023-10-11,04:58:29,04:58:29
857,0,20231011045x,2023-10-11,04:58:30,04:58:30
858,0,20231011045x,2023-10-11,04:58:31,04:58:31
859,0,20231011045x,2023-10-11,04:58:32,04:58:32
860,0,20231011045x,2023-10-11,04:58:33,04:58:33
861,0,20231011045x,2023-10-11,04:58:34,04:58:34
862,0,20231011045x,2023-10-11,04:58:35,04:58:35
863,0,20231011045x,2023-10-11,04:58:36,04:58:36
864,0,20231011045x,2023-10-11,04:58:37,04:58:37
865,0,20231011045x,2023-10-11,04:58:38,04:58:38
866,1,20231011045x,2023-10-11,04:58:39,04:58:39
867,0,20231011045x,2023-10-11,04:58:40,04:58:40
868,0,20231011045x,2023-10-11,04:58:41,04:58:41
869,0,20231011045x,2023-10-11,04:58:42,04:58:42
870,0,20231011045x,2023-10-11,04:58:43,04:58:43
871,0,20231011045x,2023-10-11,04:58:44,04:58:44
872,0,20231011045x,2023-10-11,04:58:45,04:58:45
873,0,20231011045x,2023-10-11,04:58:46,04:58:46
874,0,20231011045x,2023-10-11,04:58:47,04:58:47
875,0,20231011045x,2023-10-11,04:58:48,04:58:48
876,0,20231011045x,2023-10-11,04:58:49,04:58:49
877,0,20231011045x,2023-10-11,04:58:50,04:58:50
878,0,20231011045x,2023-10-11,04:58:51,04:58:51
879,0,20231011045x,2023-10-11,04:58:52,04:58:52
880,0,20231011045x,2023-10-11,04:58:53,04:58:53
881,1,20231011045x,2023-10-11,04:58:54,04:58:54
882,0,20231011045x,2023-10-11,04:58:55,04:58:55
883,2,20231011045x,2023-10-11,04:58:56,04:58:56
884,1,20231011045x,2023-10-11,04:58:57,04:58:57
885,0,20231011045x,2023-10-11,04:58:58,04:58:58
886,0,20231011045x,2023-10-11,04:58:59,04:58:59
887,1,20231011045x,2023-10-11,04:59:00,04:59:00
888,0,20231011045x,2023-10-11,04:59:01,04:59:01
889,0,20231011045x,2023-10-11,04:59:02,04:59:02
890,0,20231011045x,2023-10-11,04:59:03,04:59:03
891,0,20231011045x,2023-10-11,04:59:04,04:59:04
892,0,20231011045x,2023-10-11,04:59:05,04:59:05
893,2,20231011045x,2023-10-11,04:59:06,04:59:06
894,0,20231011045x,2023-10-11,04:59:07,04:59:07
895,0,20231011045x,2023-10-11,04:59:08,04:59:08
896,0,20231011045x,2023-10-11,04:59:09,04:59:09
897,0,20231011045x,2023-10-11,04:59:10,04:59:10
898,0,20231011045x,2023-10-11,04:59:11,04:59:11
899,0,20231011045x,2023-10-11,04:59:12,04:59:12
900,0,20231011045x,2023-10-11,04:59:13,04:59:13
901,0,20231011045x,2023-10-11,04:59:14,04:59:14
902,1,20231011045x,2023-10-11,04:59:15,04:59:15
903,0,20231011045x,2023-10-11,04:59:16,04:59:16
904,0,20231011045x,2023-10-11,04:59:17,04:59:17
905,0,20231011045x,2023-10-11,04:59:19,04:59:19
906,1,20231011045x,2023-10-11,04:59:20,04:59:20
907,0,20231011045x,2023-10-11,04:59:21,04:59:21
908,0,20231011045x,2023-10-11,04:59:22,04:59:22
909,0,20231011045x,2023-10-11,04:59:23,04:59:23
910,1,20231011045x,2023-10-11,04:59:24,04:59:24
911,0,20231011045x,2023-10-11,04:59:25,04:59:25
912,1,20231011045x,2023-10-11,04:59:26,04:59:26
913,0,20231011045x,2023-10-11,04:59:27,04:59:27
914,0,20231011045x,2023-10-11,04:59:28,04:59:28
915,0,20231011045x,2023-10-11,04:59:29,04:59:29
916,0,20231011045x,2023-10-11,04:59:30,04:59:30
917,0,20231011045x,2023-10-11,04:59:31,04:59:31
918,0,20231011045x,2023-10-11,04:59:32,04:59:32
919,1,20231011045x,2023-10-11,04:59:33,04:59:33
920,0,20231011045x,2023-10-11,04:59:34,04:59:34
921,0,20231011045x,2023-10-11,04:59:35,04:59:35
922,3,20231011045x,2023-10-11,04:59:36,04:59:36
923,0,20231011045x,2023-10-11,04:59:37,04:59:37
924,0,20231011045x,2023-10-11,04:59:38,04:59:38
925,0,20231011045x,2023-10-11,04:59:39,04:59:39
926,1,20231011045x,2023-10-11,04:59:40,04:59:40
927,0,20231011045x,2023-10-11,04:59:41,04:59:41
928,0,20231011045x,2023-10-11,04:59:42,04:59:42
929,1,20231011045x,2023-10-11,04:59:43,04:59:43
930,0,20231011045x,2023-10-11,04:59:44,04:59:44
931,1,20231011045x,2023-10-11,04:59:45,04:59:45
932,0,20231011045x,2023-10-11,04:59:46,04:59:46
933,0,20231011045x,2023-10-11,04:59:47,04:59:47
934,0,20231011045x,2023-10-11,04:59:48,04:59:48
935,0,20231011045x,2023-10-11,04:59:49,04:59:49
936,0,20231011045x,2023-10-11,04:59:50,04:59:50
937,0,20231011045x,2023-10-11,04:59:51,04:59:51
938,0,20231011045x,2023-10-11,04:59:52,04:59:52
939,1,20231011045x,2023-10-11,04:59:53,04:59:53
